title ,text,subject,date
"Nunung Meninggal Dunia, Usai Alami Kecelakaan Maut","Innalillahi Wa Inna’illaihi Rojiun, Nunung Meninggal Dunia, Usai Alami Kecelakaan Maut “Kendaraan mengalami kerusakan parah, terutama di bagian sisi kiri,” kata Irwan, Selasa. “Korban meninggal dunia di lokasi kejadian, dan jenazahnya langsung dievakuasi ke RSUD Sragen. Sedangkan si pengemudi mengalami patah kaki kanan, dan saat ini sedang dirawat di RSUD Sragen,” kata Irwan dilansir dari laman RRI di kutip Galeri Seleb. “Saya mewakili segenap keluarga besar DPC Partai Gerindra Sragen, menyampaikan duka cita. Semoga keluarga yang ditinggalkan diberi kesabaran, dan ketabahan,” tuturnya. #kabarduka #beritaduka #meninggaldunia #artis #selebritis #komedian #presenter #penyanyi #aktris #aktor #pejabat #publikfigur #pemainsinetron #host #nunung #sule #nathalieholscher #andretaulany #parto #azisgagap #raffiahmad #nagitaslavina #rafathar #baimwong #agnesmo #tukularwana #rubenonsu #ayutingting #ivangunawan #wendycagur #dennycagur #robbypurba #stevenwilliam #steveemmanuel #dudeherlino #viral #beranda",Lain-lain,2022
Wanita yang viral karena bagi-bagi uang 100 juta dari balkon ternyata dulunya adalah seorang kasir mall.,"Video hujan uang dari langit menghebohkan jagat media sosial di Indonesia. Karena penasaran, kami mencoba mencari tahu asal usul wanita tersebut, dari mana ia mendapatkan uang, dan mengapa ia 'membuangnya'. Singkat cerita kami berhasil menemuinya dan mendapat semua kebenarannya. Kepada kami, ia bercerita bagaimana hidupnya berubah dari seorang karir mall hingga menjadi wanita miliarder, alasannya membantu orang, dan membagikan kekayaannya kepada mereka yang membutuhkannya. Simak kisahnya di sini.. Halo semuanya! Hari ini saya ingin berbagi cerita yang tidak biasa yang belum lama ini terjadi kepada saya. Izinkan saya memberi tahu Anda terlebih dahulu. Saya adalah orang yang skeptis terhadap orang yang percaya pada ramalan dan segala hal yang tidak bisa dijelaskan. Sata selalu tertawa saat melihat orang membeli berbagai jimat, melakukan berbagai ritual, berharap mendapatkan keberuntungan, uang, atau cinta. Menurut saya, hal-hal semacam itu tidak berguna dan membantu, serta membuang-buang uang dan waktu. Jadi, jangan pernah berpikir bahwa hal-hal itu akan membuat saya terkesan dan terkejut. Setelah ini, Anda akan mengerti mengapa saya membicarakan hal ini. Izinkan saya mulai dari diri saya sendiri. Sayangnya, sepanjang hidup saya mempunyai pekerjaan yang keras dan bergaji rendah. Saya mengumpulkan setiap rupiah dan tidak mengeluarkan banyak uang. Dan tentu saja, saya ingin mempunyai penghasilan lebih besar dan menjalani hidup yang lebih cerah seperti orang lain, namun tidak berhasil, tidak peduli seberapa keras saya berusaha. Beberapa tahun lalu, saya bekerja sebagai kasir di Hypermart. Selama bekerja, saya bertemu dengan berbagai tipe pelanggan, yang lucu, konyol, dan menakutkan. Namun, ada salah satu pelanggan aneh telah mengubah hidup saya... Hari itu tidak berbeda dengan hari biasanya. Tidak banyak pelanggan, hanya ada satu wanita cantik yang berjalan menuju kasir saya. Dia membeli barang-barang umum, seperti susu, camilan, biskuit, sayuran, bumbu masak, dan buah-buahan. Wanita itu memiliki aura yang bersinar. Setelah saya mengecek semua barang dan harganya, dia menyerahkan uang Rp. 200.000 dan berkata, ""Terima kasih, ambil saja kembaliannya"". Total belanjanya Rp. 136.000, artinya dia memberi saya Rp. 64.000. Benar-benar mengejutkan. Dua hari kemudian, saya bertemu wanita itu lagi. Kali ini barang yang dia beli hanya sebotol Aqua. Bagaimana menurut Anda, apakah dia akan menagih uangnya? Dia memberi Rp.100.000 dan menolak kembalian, lalu pergi dengan tenang. Pada siang hari, saya memberi tahu staf kasir lainnya tentang wanita aneh itu. Ternyata wanita itu juga seperti itu kepada staf kasir lainnya, tidak pernah mengambil kembaliannya. Saya bertanya-tanya, mengapa dia tidak pernah mengambil kembaliannya? Biasanya orang kaya itu sangat rakus dan pelit dengan setiap rupiahnya. Rasa penasaran ini sangat kuat. Ini sangat tidak biasa. Setelah beberapa saat pertanyaan saya akhirnya terjawab. Suatu hari kepala saya terasa sangat sakit saat bekerja dan saya meminta izin untuk istirahat. Saya ingin menghirup udara segar, jadi saya pergi keluar dan berdiri di jalan pintu masuk mal. Saat berdiri di sana, saya melihat wanita itu lagi, keluar dari mall. Saya pikir saya tidak boleh melewatkan momen ini, saya sangat tertarik dengannya, oleh karena itu saya harus bertanya. Saya bertanya langsung tanpa ragu-ragu. - Halo, kak! Bolehkan saya bertanya, kenapa Kakak tidak pernah mengambil kembalian? Jumlahnya selalu besar, jika saya hitung mungkin sudah ratusan ribu. Apakah kakak ini memang berpenghasilan sebesar itu? - Halo, kamu mau lagi? Saya bisa memberi uang lebih banyak kalau mau. Wanita itu menjawab tanpa ragu. Sebenarnya, saya sempat berpikir bahwa kepalanya sedang bermasalah. Namun, wanita itu terlihat sangat normal. Saya lanjut bertanya. - Mengapa kakak begitu baik kepada orang asing? Apakah kakak habis merampok bank dan sekarang merasa bersalah? Saya bergurau dengannya. Dia tertawa jujur. - Bisa saja kamu. Beberapa bulan lalu saya juga berseragam seperti kamu. Saya sangat mengerti berapa banyak uang yang kita terima sebagai seorang kasir. Oleh karena itu, sekarang, selagi saya memiliki kesempatan untuk membantu, kenapa tidak? - Maaf jika saya lancang. Bagaimana kakak bisa berubah menjadi seperti ini sekarang, jika dulu kakak juga seorang kasir? Apakah kakak ini punya seorang suami yang kaya raya? - Tidak, saya belum punya suami yang kaya. Tapi saya mendapatkan ini semua dengan mudah... Bisakah kakak beritahu saya rahasianya? Tolong jangan beri saya teka-teki. - Baik, tapi izinkan saya memberi tahu terlebih dahulu bahwa mungkin ini akan sulit dipercaya. Kemudian dia mulai berbicara tentang sebuah jimat. Dia berkata bahwa jimat itu sudah ada sejak 3000 tahun lalu dan sekarang menjadi jimat yang sangat penting di Jakarta. - Banyak orang di luar sana yang sangat membutuhkan jimat ini: mereka yang tidak memiliki uang atau mereka yang sedang mencari cinta. Untuk mewujudkan mimpi, kita butuh sebuah keinginan dan energi kuat yang diberikan jimat ini. Begitulah jimat ini bekerja, sekarang bagi saya uang lebih penting daripada suami. Saya menggunakan jimat ini karena saran teman, dia menggunakannya dan berhasil! Dari sana saya mulai tertarik dan dia mengirim tautan situs untuk memesan jimat tersebut. - Kakak serius? Jimat seperti apa yang bisa memberi uang? - Iya, jika kamu mau, saya akan memberi tahu situs, tempat membeli jimatnya. Lihat dan tentukan sendiri. Dia mengeluarkan ponsel dari tasnya dan mencari tautannya. Beberapa menit kemudian, dia memperlihatkan layar ponselnya yang sedang membuka sebuah situs toko online dan meminta saya untuk memotret layarnya dengan ponsel saya, agar setelah ini saya bisa membuka situsnya dan memesannya. - Ini bukan lelucon kan? - Bukan. Kamu harus mencobanya sendiri. Kamu tidak akan kecewa. Dia menunggu sampai saya selesai memotret layar ponselnya lalu pergi. Menurut saya itu tidak masuk akal, namun dia benar-benar menghabiskan uang tanpa berpikir sama sekali. Dan sekali lagi, itu sebuah lelucon yang tidak lucu. Dalam perjalanan pulang, saya menyempatkan membuka situsnya. Meskipun jimat itu sangat menarik dan murah, saya tetap ragu untuk membelinya. Di bagian bawah situs, saya melihat ada diskon dari 10% hingga maksimal 50%, namun saya masih ragu. Akhirnya saya memutuskan untuk membelinya hanya jika saya mendapatkan diskon 50%. Saya menekan tombolnya dan menang diskon 50%!! Mungkin ini memang pertanda bahwa saya harus membelinya. Saya sangat senang karena prosedur pemesanannya sangat mudah dan barangnya terkirim cukup cepat. Jimatnya terlihat seperti ini. Saya mulai memakainya dari hari pertama, kedua, ketiga... Satu minggu kemudian saya mulai melihat perubahannya. Saya mulai mendapatkan identitas dan bonus di tempat kerja. Beberapa hari selanjutnya saya dipromosikan menjadi staf administrasi dan mendapat kenaikan gaji. Setelah kejadian itu, saya mencoba keberuntungan lain dan membeli lotre. Untuk pertama kalinya dalam hidup saya memenangkan lotre itu, meskipun jumlahnya kecil, namun ini sangat berarti bagi saya. Keberhasilan belum berakhir. Setelah 3 minggu, saya mengundurkan diri dari supermarket itu dan menyebar CV ke situs pencari kerja. Saya mendapatkan panggilan pada hari itu juga. Mereka menawarkan saya posisi yang bagus di sebuah perusahaan asing yang sangat besar. Tahukah Anda, sampai sekarang saya masih kagum bahwa keajaiban itu ada. Anda mungkin tidak percaya. Saya sendiri juga tidak pernah percaya sebelumnya. Saya akan melampirkan tautan situsnya di bawah ini untuk seseorang yang mungkin ingin mencobanya. Jimat ini selalu saya pakai dan selalu membawa keberutungan. Padahal saya tidak membutuhkan uang banyak. Saya ingin memberi tahu Anda bahwa jika Anda ingin bahagia dan hidup sejahtera, Anda tidak perlu menempuh ribuan kilometer untuk menemukan orang atau menemukan sesuatu yang bisa membantu. Saat ini sudah banyak masalah yang bisa diselesaikan di Internet, misalnya seperti jimat ini.",Lain-lain,2022
Akun Twitter Permata Bank ‘@permataBank05’,Kami sarankan silakan kakak menghubungi layanan Bank PermataCare untuk dibantu pengecekan lebih lanjut ? WhatsApp klik link dibawah ini http://WA.me/15308831183 :)^Tks- Veron,Lain-lain,2022
Manusia Lumba-Lumba Hasil Persilangan Lumba-Lumba Dan Wanita Asal Jepang,"“Sc gak gw sebut” Narasi dalam gambar : “tahukah kamu pemuda ini adalah orang yang lahir dari perkawinan silang lumba-lumba dan seorang manusia asal jepang yang bekerja di bidang biologi kelautan berinisial JK. ia menemukan lumba-lumba saat studi di pantai jepang pada tahun 1999, diketahui foto ini adalah anak dari pasangan orang jepang dan lumba-lumba tersebut yang sudah dewasa.",Lain-lain,2022
Akun Telegram Bareksa Investasi,"ʙᴀʀᴇᴋsᴀ ᴀᴅᴀʟᴀʜ ᴛᴇᴍᴘᴀᴛ ɪɴᴠᴇsᴛᴀsɪ ʀᴇᴋsᴀᴅᴀɴᴀ ᴛᴇʀʙᴀɪᴋ, ᴛᴇʀʟᴇɴɢᴋᴀᴘ ᴅᴀɴ ᴛᴇʀᴘᴇʀᴄᴀʏᴀ ᴅɪ ɪɴᴅᴏɴᴇsɪᴀ ᴅᴇɴɢᴀɴ ɪᴢɪɴ ᴅᴀʀɪ ᴏᴊᴋ. ɪɴᴠᴇsᴛᴀsɪ ʀᴇᴋsᴀᴅᴀɴᴀ ᴅᴀɴ sᴜʀᴀᴛ ʙᴇʀʜᴀʀɢᴀ ɴᴇɢᴀʀᴀ (sʙɴ) ᴀᴅᴍɪɴ/ᴄᴇᴏ: https://t.me/Ceo_KaraniyaDharma Link akun: https://t.me/Portal_Bareksa_Investasi",Lain-lain,2022
Akun Telegram BRI Danareksa Sekuritas,"PT, BRI-Danareksa Sekuritas Danareksa Sekuritas menawarkan Anda Untuk Berinvestasi langsung Secara Online Cukup Hanya duduk diam di rumah saja. Cara Join Investasi Lngsung aja Japri Admin kita dibawah ini. 👉🏻 @Cs_danareksaid https://t.me/lnvestasi_BRI_Sekuritas",Lain-lain,2022
"Vaksin Covid 19 Tidak Berguna, karena Bermutasi menjadi Ribuan Varian Covid Baru","Mohon yg sdh divaksin baca betul informasi ini, berita dari Univ. Brawijaya……. Ya JAGA DIRI agar IMUNITAS tubuh kita tetap TINGGI Hanya dg cara ini kita bisa tahan thd serangan Virus Covid-19 yg menempel pada tubuh kita. Prof. Sutiman Bambang Sumitro adalah seorang peneliti handal yg dimiliki oleh Universitas Brawijaya Malang. Beliau telah meluluskan lebih dari 60 Doktor dlm Bidang Mikrobiologi, reputasinya di Indonesia sdh tdk diragukan lagi. Kemarin, dlm pertemuan di Rektorat UNIBRAW, Malang. Beliau mengatakan bhw Vaksin Virus Covid-19 nyaris tdk ada gunanya. Saya kaget. Apa pasalnya kok Vaksin menjadi tdk berguna? Ternyata inilah penyebabnya: Vaksin Covid-19 itu telah bermutasi menjadi ribuan varian Covid-19 baru di seluruh dunia. Beliau bersama anaknya yg ahli IT mengumpulkan data tsb dari seluruh dunia. Di Indonesia sendiri telah ditemukan ratusan varian Covid-19.Padahal Vaksin adalah Spesifik. Artinya, ia hanya efektif untuk menangkal jenis Virus Covid-19 tertentu saja. Kalau Virusnya sdh bermutasi, maka Antibodi yg dibentuk dari vaksinasi tsb nyaris tdk akan efektif lagi menangkal Virus Covid-19 yg telah bermutasi. Ini barangkali penjelasan, kenapa ada orang yg pernah terkena Covid-19 lantas sembuh, tetapi ternyata kambuh lagi. Rekan kami, Rhiza M. Sajad menulis, bhw tetangga beliau, dr. Noer Bahri Noor, sekarang dirawat di rumah sakit krn Covid-19, padahal sebelumnya beliau sdh pernah terkena Covid-19 dan berhasil sembuh. Jadi inveksi Covid-19 dapat berulang. Beberapa waktu yg lalu juga sempat diberitakan bhw ada seorang perawat yg meninggal dlm kondisi hamil, krn Covid-19. Pdh sebelumnya ia sdh pernah terkena Covid-19 dan sembuh. Bahkan, salah satu relawan Covid-19 yg disuntik vaksin di Bandung tempo hari, diberitakan positif Covid-19 setelah dia pergi ke Semarang. Dg semakin banyaknya Mutan dan Varian Covid-19, nyaris sekarang tdk ada lagi yg aman dari Covid-19. Tak ada lagi yg bisa JUMAWA, bhw dirinya KEBAL dari Covid-19. Jadi apa upaya yg hrs kita tempuh, supaya tdk terkena Covid-19 ??? Jaga diri agar imunitas tubuh Anda tetap bisa tinggi terus. “Sering-seringlah kena paparan sinar matahari, bekerja di terik matahari shg berpeluh-peluh”, krn itu adalah exercise yg sangat bagus untuk meningkatkan Imunitas. Selain itu, “~*sering-sering makan sayur dlm jumlah besar*~, agar kondisi badan / tubuh kita cenderung Basa (pH 7-14). Banyak sekali sayuran di sekitar kita. Bayam satu ikat cuma Rp. 2000,- Kalau sehari menghabiskan bayam 3 ikat seorang diri, kan cuma keluar Rp. 6000,-. Makan sayur yg banyak juga akan mengurangi volume karbohidrat / nasi putih, shg kita akan lbh sehat. Keep Heathly Pengobatan sederhana unt Covid-19 yg bisa dilakukan di rumah, sebelum ke Dokter adalah: Pertama, kita hrs tahu bhw batuk bukanlah penyakit utama, juga demam bukan penyakit utama !!! Tetapi itu hanya reaksi tubuh sbg perlawanan atas adanya infeksi, atau lainnya, termasuk sakit tenggorokan. Kalau kita beli obat flu, isinya adalah pereda nyeri tenggorokan, pereda batuk kering, pereda demam, ada pengencer dahaknya kadang-kadang. Dari sini kita belajar, untuk penyembuhan flu yg diobati sesuai dg gejala sakitnya. Katakanlah Covid-19, gejala sakitnya adalah radang tenggorokan, batuk kering, demam, dan sesak nafas. Maka pengobatannya adalah: 1. Istirahat Total. Ini wajib, apapun jenis sakit flu-nya, krn virus hanya bisa dilawan oleh antibodi. Shg hrs benar-benar istirahat smp fit, bukan smp badan terasa enakan. Hrs smp fit, bisa jadi 7 hari istirahatnya. 2. Suplai vitamin dg dosis double. Kalau saya kena flu biasanya minum: – Farmaton Vit 2x sehari – Ester C 1000 mg 2x sehari – Madu 5 sendok – Habbats Cair 5 kapsul, – Zaitun 3 sendok. 3. Jika sesak nafas, krn semua jenis flu yg menyerang manusia memang menyebabkan atau dibarengi dg sesak nafas, apalagi untuk orang yg memang sdh punya asma. Jadi tdk usah heran kalau Covid-19 katanya bikin sesak nafas, krn semua flu memang cenderung begitu. Nah lanjut lagi, kalau sdh sesak nafas, pengobatan yg mujarab adl dg: 1). Alat uap Nebulizer + obat Ventolin cair + cairan infus, bisa dilakukan sendiri di rumah, sangat mdh & tdk berbahaya. 2). Diuapi sehari 3x smp hilang sesak nafasnya, biasanya 1-3 hari hilang sesaknya seiring dg semakin membaiknya kondisi tubuh. Jika batuk ada dahaknya, dg diuapi, ikutan sembuh juga batuknya. Masalahnya, dahak akan keluar banyak dan pasti membuat iritasi tenggorokan, shg membuat sakit tenggorokan. 4. Sakit tenggorokan diobati dg Methyl Prednisolon dan pereda nyerinya Asam Mefenamat, biasanya 1 smp 3x minum sdh sembuh. 5. Kalau ada demam, tinggal panasnya diturunkan dg Paracetamol. Perlu diingat bhw demam di sini berhubungan dg infeksi, biasanya infeksi di tenggorokan atau radang tenggorokan. Kalau tidak ada radang tenggorokan, atau tdk parah, biasanya tdk akan demam. 6. Selama pengobatan ini, istirahat total dg mengisolasi diri. Tdk usah mikir pekerjaan, tdk usah mikir yg Lain-lain, krn cara ini yg akan bantu mempercepat penyembuhan. “Lindungi diri Anda & keluarga Anda agar tetap aman dari COVID-19” Semoga bermanfaat.",Kesehatan,2022
Anjuran Ahli Virologi Agar Penerima Vaksin Dosis Ketiga Tes HIV Karena Vaksin Covid Menyebabkan HIV,"Penting untuk kalian ketahui, bhwa peraih nobel bidang bidang virologi Dr. Luc Montgaire bepesan: “bagi anda yang telah menyelesaikan vaksin dosis ke 3 segera lakukan test HIV”. dari hasil study laboratorium, bhw vaksin covid megandung spike protein yg menyebabkan HIV",Lain-lain,2022
Kajol Devgan Meninggal Dunia,Masa Ia pemeran film kuch kuch hota hai Kajol/Anjeli meninggal dunia.. Dari aku kecil smpai sekarang nama samaran ku Anjeli karna aku fens berat dari dulu sama Kajol/Anjeli. Sedih juga woi kalo ini benar 😭😂 Dari aku kecil artis india ini si Kajol jdi lope2.jadi favorit sampai sekarang. Masih percaya gak percaya sma berita nya.,Internasional,2022
Waspada Dengan Bandara Kertajati Subang Jawa Barat !!,"TOLONG DONG YANG DEKET DENGAN KAERTAJATI CARI TAU ADA APA DISANA..?? Waspada DENGAN BANDARA KERTAJATI SUBANG JAWA BARAT !! Saya berangkat dari JKT ke Batam dengan Lion Air penerbangan jam 06.20 pagi… Yang checkin cuma 14 orang saja? Sedangkan kapasitas pesawat muat sekitar 200 penumpang… Pikiran saya, bisa lari pagi di pesawat… Ternyata setelah boarding tidak satupun seat yang kosong. Semua TK China yang tidak ngerti bahasa Indonesia?? Saya tanya ke pramugarinya dari mana datangnya mereka? Jawabnya, tiap malam datang satu Boeing dari Tiongkok . Penumpangnya dibagi dua yaitu ke Indonesia Timur & ke Indonesia Barat…Setibanya di bandara Hang Nadim Batam, tidak satupun TKA China itu melewati tempat pengambilan bagasi? Berarti mereka dijemput pakai Bus dibandara, diarea parkir pesawat?? Tolong di Share ke rakyat sebanyak banyaknya … _Sejak awal dibangunnya Bandara KERTAJATI, Banyak Kejanggalan Sehingga Menimbulkan Pertanyaan, Khususnya Dari Segi LOKASI…_ _Belakangan, Dengan Dialihfungsikannya Bandara Tersebut Menjadi “BENGKEL PESAWAT” oleh Gerombolan Pembajak Negara 62 (Po An Tui beserta Antek PKI Lainnya), Semakin Memperkuat Prediksi Masyarakat Pribumi Bahwa KERTAJATI Akan Digunakan Sebagai Salah Satu Bandara Tempat Mendaratnya Pesawat Pengangkut Gerombolan Tentara Cina Tiongkok (Nyaru TKA) Memasuki Negri 62._ _Sudah direncanakan mereka (Gerombolan Po An Tui) lokasi bandara tersebut JAUH Dari Kota Besar, Baik Jakarta maupun Bandung, Agar Tak Terpantau Hilir Mudiknya Tentara Merah yang nyaru TKA tersebut._",Kriminal,2022
